videoId,trackKey,trackId,pedestrianId,firstOffsetSeconds,lastOffsetSeconds,bestOffsetSeconds,firstObservedAt,lastObservedAt,firstTimestamp,lastTimestamp,bestTimestamp,sampleCount,roiQualifiedSampleCount,maxOcclusionClass,thumbnailPath,previewPath,appearanceSummary
cddc3f69,cddc3f69:115,e917805b,115,1.28,1.3,1.28,2025-01-23T13:00:01,2025-01-23T13:00:01,1:00:01 PM,1:00:01 PM,1:00:01 PM,1,1,2,storage/videos/processed/cddc3f69/tracks/track-115.jpg,,"Representative crop suggests head region appears yellow, upper clothing appears yellow, lower clothing appears brown. Visibility shows heavy occlusion."
cddc3f69,cddc3f69:124,846c7ac3,124,1.3,1.77,1.77,2025-01-23T13:00:01,2025-01-23T13:00:01,1:00:01 PM,1:00:01 PM,1:00:01 PM,1,0,2,storage/videos/processed/cddc3f69/tracks/track-124.jpg,,"Representative crop suggests head region appears orange, upper clothing appears orange, lower clothing appears gray. Visibility shows heavy occlusion."
cddc3f69,cddc3f69:126,ea08e7c1,126,1.3,1.33,1.32,2025-01-23T13:00:01,2025-01-23T13:00:01,1:00:01 PM,1:00:01 PM,1:00:01 PM,1,0,1,storage/videos/processed/cddc3f69/tracks/track-126.jpg,,"Representative crop suggests head region appears gray, upper clothing appears blue, lower clothing appears black. Visibility shows moderate occlusion."
cddc3f69,cddc3f69:127,d87d19c2,127,1.32,1.32,1.32,2025-01-23T13:00:01,2025-01-23T13:00:01,1:00:01 PM,1:00:01 PM,1:00:01 PM,1,0,1,storage/videos/processed/cddc3f69/tracks/track-127.jpg,,"Representative crop suggests head region appears gray, upper clothing appears blue, lower clothing appears black. Visibility shows moderate occlusion."
cddc3f69,cddc3f69:128,efcd28db,128,1.32,1.67,1.32,2025-01-23T13:00:01,2025-01-23T13:00:01,1:00:01 PM,1:00:01 PM,1:00:01 PM,1,0,2,storage/videos/processed/cddc3f69/tracks/track-128.jpg,,"Representative crop suggests head region appears gray, upper clothing appears blue, lower clothing appears blue. Visibility shows heavy occlusion."
cddc3f69,cddc3f69:138,dcae47a1,138,1.37,1.42,1.4,2025-01-23T13:00:01,2025-01-23T13:00:01,1:00:01 PM,1:00:01 PM,1:00:01 PM,1,0,1,storage/videos/processed/cddc3f69/tracks/track-138.jpg,,"Representative crop suggests head region appears gray, upper clothing appears blue, lower clothing appears black. Visibility shows moderate occlusion."
cddc3f69,cddc3f69:141,42327215,141,1.38,2.64,2.64,2025-01-23T13:00:01,2025-01-23T13:00:02,1:00:01 PM,1:00:02 PM,1:00:02 PM,2,0,2,storage/videos/processed/cddc3f69/tracks/track-141.jpg,,"Representative crop suggests head region appears gray, upper clothing appears black, lower clothing appears gray. Visibility shows heavy occlusion."
cddc3f69,cddc3f69:144,30dfffd0,144,1.4,1.43,1.4,2025-01-23T13:00:01,2025-01-23T13:00:01,1:00:01 PM,1:00:01 PM,1:00:01 PM,1,0,2,storage/videos/processed/cddc3f69/tracks/track-144.jpg,,"Representative crop suggests head region appears gray, upper clothing appears brown, lower clothing appears black. Visibility shows moderate occlusion."
cddc3f69,cddc3f69:156,5ba539dd,156,1.43,2.44,2.32,2025-01-23T13:00:01,2025-01-23T13:00:02,1:00:01 PM,1:00:02 PM,1:00:02 PM,2,1,2,storage/videos/processed/cddc3f69/tracks/track-156.jpg,,"Representative crop suggests head region appears orange, upper clothing appears orange, lower clothing appears gray. Visibility shows heavy occlusion."
cddc3f69,cddc3f69:157,85594f7a,157,1.45,2.25,2.1,2025-01-23T13:00:01,2025-01-23T13:00:02,1:00:01 PM,1:00:02 PM,1:00:02 PM,2,0,2,storage/videos/processed/cddc3f69/tracks/track-157.jpg,,"Representative crop suggests head region appears brown, upper clothing appears black, lower clothing appears purple. Visibility shows heavy occlusion."
cddc3f69,cddc3f69:158,4615f888,158,1.45,1.77,1.55,2025-01-23T13:00:01,2025-01-23T13:00:01,1:00:01 PM,1:00:01 PM,1:00:01 PM,1,0,2,storage/videos/processed/cddc3f69/tracks/track-158.jpg,,"Representative crop suggests head region appears cyan, upper clothing appears blue, lower clothing appears blue. Visibility shows heavy occlusion."
cddc3f69,cddc3f69:166,84d82724,166,1.53,1.6,1.53,2025-01-23T13:00:01,2025-01-23T13:00:01,1:00:01 PM,1:00:01 PM,1:00:01 PM,1,0,2,storage/videos/processed/cddc3f69/tracks/track-166.jpg,,"Representative crop suggests head region appears gray, upper clothing appears brown, lower clothing appears black. Visibility shows moderate occlusion."
cddc3f69,cddc3f69:167,342d464e,167,1.53,1.69,1.63,2025-01-23T13:00:01,2025-01-23T13:00:01,1:00:01 PM,1:00:01 PM,1:00:01 PM,1,0,2,storage/videos/processed/cddc3f69/tracks/track-167.jpg,,"Representative crop suggests head region appears gray, upper clothing appears blue, lower clothing appears blue. Visibility shows heavy occlusion."
cddc3f69,cddc3f69:169,a96b8514,169,1.55,1.8,1.6,2025-01-23T13:00:01,2025-01-23T13:00:01,1:00:01 PM,1:00:01 PM,1:00:01 PM,1,1,2,storage/videos/processed/cddc3f69/tracks/track-169.jpg,,"Representative crop suggests head region appears brown, upper clothing appears brown, lower clothing appears gray. Visibility shows moderate occlusion."
cddc3f69,cddc3f69:173,f18551f2,173,1.58,1.74,1.65,2025-01-23T13:00:01,2025-01-23T13:00:01,1:00:01 PM,1:00:01 PM,1:00:01 PM,1,0,2,storage/videos/processed/cddc3f69/tracks/track-173.jpg,,"Representative crop suggests head region appears brown, upper clothing appears black, lower clothing appears black. Visibility shows heavy occlusion."
cddc3f69,cddc3f69:176,8960f9fe,176,1.62,1.63,1.63,2025-01-23T13:00:01,2025-01-23T13:00:01,1:00:01 PM,1:00:01 PM,1:00:01 PM,1,0,1,storage/videos/processed/cddc3f69/tracks/track-176.jpg,,"Representative crop suggests head region appears gray, upper clothing appears pink, lower clothing appears gray. Visibility shows moderate occlusion."
cddc3f69,cddc3f69:177,14299a95,177,1.62,3.52,2.99,2025-01-23T13:00:01,2025-01-23T13:00:03,1:00:01 PM,1:00:03 PM,1:00:02 PM,3,1,2,storage/videos/processed/cddc3f69/tracks/track-177.jpg,,"Representative crop suggests head region appears orange, upper clothing appears gray, lower clothing appears brown. Visibility shows heavy occlusion."
